date,mode,count
2024-09-23,AAR,34543
2024-09-24,AAR,37488
2024-09-25,AAR,37829
2024-09-26,AAR,37117
2024-09-27,AAR,35968
2024-09-28,AAR,22142
2024-09-29,AAR,22340
2024-09-30,AAR,34701
2024-10-01,AAR,38299
2024-10-02,AAR,38330
2024-10-03,AAR,35952
2024-10-04,AAR,35371
2024-10-05,AAR,23775
2024-10-06,AAR,23677
2024-10-07,AAR,35754
2024-10-08,AAR,39100
2024-10-09,AAR,39877
2024-10-10,AAR,38911
2024-10-11,AAR,37027
2024-10-12,AAR,23525
2024-10-13,AAR,23354
2024-10-14,AAR,26827
2024-10-15,AAR,38788
2024-10-16,AAR,39579
2024-10-17,AAR,37093
2024-10-18,AAR,36732
2024-10-19,AAR,24053
2024-10-20,AAR,24069
2024-10-21,AAR,35133
2024-10-22,AAR,38656
2024-10-23,AAR,39211
2024-10-24,AAR,36754
2024-10-25,AAR,36635
2024-10-26,AAR,24066
2024-10-27,AAR,23888
2024-10-28,AAR,35666
2024-10-29,AAR,38621
2024-10-30,AAR,40468
2024-10-31,AAR,37639
2024-11-01,AAR,37306
2024-11-02,AAR,24481
2024-11-03,AAR,21758
2024-11-04,AAR,36716
2024-11-05,AAR,36106
2024-11-06,AAR,40044
2024-11-07,AAR,39248
2024-11-08,AAR,38062
2024-11-09,AAR,24198
2024-11-10,AAR,23972
2024-11-11,AAR,28032
2024-11-12,AAR,39828
2024-11-13,AAR,41143
2024-11-14,AAR,40039
2024-11-15,AAR,39068
2024-11-16,AAR,24556
2024-11-17,AAR,24320
2024-11-18,AAR,36682
2024-11-19,AAR,39803
2024-11-20,AAR,41321
2024-11-21,AAR,38930
2024-11-22,AAR,37694
2024-11-23,AAR,23654
2024-11-24,AAR,24470
2024-11-25,AAR,37257
2024-11-26,AAR,39718
2024-11-27,AAR,35540
2024-11-28,AAR,26674
2024-11-29,AAR,19887
2024-11-30,AAR,19542
2024-12-01,AAR,22046
2024-12-02,AAR,36224
2024-12-03,AAR,40193
2024-12-04,AAR,41858
2024-12-05,AAR,39358
2024-12-06,AAR,38598
2024-12-07,AAR,24071
2024-12-08,AAR,24671
2024-12-09,AAR,36847
2024-12-10,AAR,40973
2024-12-11,AAR,39455
2024-12-12,AAR,41074
2024-12-13,AAR,39020
2024-12-14,AAR,25602
2024-12-15,AAR,24831
2024-12-16,AAR,37015
2024-12-17,AAR,40830
2024-12-18,AAR,41792
2024-12-19,AAR,40565
2024-12-20,AAR,38582
2024-12-21,AAR,23289
2024-12-22,AAR,23526
2024-12-23,AAR,33496
2024-12-24,AAR,29443
2024-12-25,AAR,18972
2024-12-26,AAR,25211
2024-12-27,AAR,30638
2024-12-28,AAR,19881
2024-12-29,AAR,22149
2024-12-30,AAR,31713
2024-12-31,AAR,31482
2025-01-01,AAR,12417
2025-01-02,AAR,31265
2025-01-03,AAR,35900
2025-01-04,AAR,21999
2025-01-05,AAR,23665
2025-01-06,AAR,35840
2025-01-07,AAR,38048
2025-01-08,AAR,39406
2025-01-09,AAR,38431
2025-01-10,AAR,38183
2025-01-11,AAR,21718
2025-01-12,AAR,23573
2025-01-13,AAR,37067
2025-01-14,AAR,39810
2025-01-15,AAR,40471
2025-01-16,AAR,39239
2025-01-17,AAR,38857
2025-01-18,AAR,23229
2025-01-19,AAR,20610
2025-01-20,AAR,17801
2025-01-21,AAR,35218
2025-01-22,AAR,37701
2025-01-23,AAR,38358
2025-01-24,AAR,37509
2025-01-25,AAR,22654
2025-01-26,AAR,23439
2025-01-27,AAR,36731
2025-01-28,AAR,39676
2025-01-29,AAR,39355
2025-01-30,AAR,39342
2025-01-31,AAR,75450
2025-02-01,AAR,47702
2025-02-02,AAR,24063
2025-02-03,AAR,38076
2025-02-04,AAR,40893
2025-02-05,AAR,41896
2025-02-06,AAR,37073
2025-02-07,AAR,39874
2025-02-08,AAR,23849
2025-02-09,AAR,20935
2025-02-10,AAR,37718
2025-02-11,AAR,40378
2025-02-12,AAR,38659
2025-02-13,AAR,39932
2025-02-14,AAR,40125
2025-02-15,AAR,21226
2025-02-16,AAR,20949
2025-02-17,AAR,21581
2025-02-18,AAR,38691
2025-02-19,AAR,40363
2025-02-20,AAR,37671
2025-02-21,AAR,37660
2025-02-22,AAR,24126
2025-02-23,AAR,24345
2025-02-24,AAR,37883
2025-02-25,AAR,41177
2025-02-26,AAR,42667
2025-02-27,AAR,40994
2025-02-28,AAR,40313
2025-03-01,AAR,25348
2025-03-02,AAR,24730
2025-03-03,AAR,38493
2025-03-04,AAR,42252
2025-03-05,AAR,41857
2025-03-06,AAR,41928
2025-03-07,AAR,40968
2025-03-08,AAR,25318
2025-03-09,AAR,25436
2025-03-10,AAR,38272
2025-03-11,AAR,42531
2025-03-12,AAR,43034
2025-03-13,AAR,41922
2025-03-14,AAR,40590
2025-03-15,AAR,25703
2025-03-16,AAR,24499
2025-03-17,AAR,37228
2025-03-18,AAR,42071
2025-03-19,AAR,43453
2025-03-20,AAR,41308
2025-03-21,AAR,40163
2025-03-22,AAR,25458
2025-03-23,AAR,25724
2025-03-24,AAR,37607
2025-03-25,AAR,42011
2025-03-26,AAR,42958
2025-03-27,AAR,42147
2025-03-28,AAR,40495
2025-03-29,AAR,27168
2025-03-30,AAR,25162
2025-03-31,AAR,35803
2025-04-01,AAR,42115
2025-04-02,AAR,43403
2025-04-03,AAR,43300
2025-04-04,AAR,41478
2025-04-05,AAR,25947
2025-04-06,AAR,25576
2025-04-07,AAR,39237
2025-04-08,AAR,42949
2025-04-09,AAR,44074
2025-04-10,AAR,43061
2025-04-11,AAR,40728
2025-04-12,AAR,25806
2025-04-13,AAR,25731
2025-04-14,AAR,35872
2025-04-15,AAR,40080
2025-04-16,AAR,40487
2025-04-17,AAR,40017
2025-04-18,AAR,36191
2025-04-19,AAR,26086
2025-04-20,AAR,28290
2025-04-21,AAR,35874
2025-04-22,AAR,41427
2025-04-23,AAR,43714
2025-04-24,AAR,42722
2025-04-25,AAR,41123
2025-04-26,AAR,24813
2025-04-27,AAR,26217
2025-04-28,AAR,38772
2025-04-29,AAR,42717
2025-04-30,AAR,44071
2025-05-01,AAR,42862
2025-05-02,AAR,41919
2025-05-03,AAR,26948
2025-05-04,AAR,25492
2025-05-05,AAR,39989
2025-05-06,AAR,42573
2025-05-07,AAR,44564
2025-05-08,AAR,44027
2025-05-09,AAR,41254
2025-05-10,AAR,27783
2025-05-11,AAR,31380
2025-05-12,AAR,37902
2025-05-13,AAR,42501
2025-05-14,AAR,43850
2025-05-15,AAR,43184
2025-05-16,AAR,41634
2025-05-17,AAR,26202
2025-05-18,AAR,27587
2025-05-19,AAR,39503
2025-05-20,AAR,43311
2025-05-21,AAR,43061
2025-05-22,AAR,41619
2025-05-23,AAR,39780
2025-05-24,AAR,24931
2025-05-25,AAR,26605
2025-05-26,AAR,18515
2025-05-27,AAR,41019
2025-05-28,AAR,43951
2025-05-29,AAR,42557
2025-05-30,AAR,42154
2025-05-31,AAR,25399
2025-06-01,AAR,27401
2025-06-02,AAR,37700
2025-06-03,AAR,42931
2025-06-04,AAR,45757
2025-06-05,AAR,43649
2025-06-06,AAR,41920
2025-06-07,AAR,26651
2025-06-08,AAR,27726
2025-06-09,AAR,40161
2025-06-10,AAR,42936
2025-06-11,AAR,46251
2025-06-12,AAR,45320
2025-06-13,AAR,42554
2025-06-14,AAR,27033
2025-06-15,AAR,28137
2025-06-16,AAR,39076
2025-06-17,AAR,43724
2025-06-18,AAR,45681
2025-06-19,AAR,30585
2025-06-20,AAR,42403
2025-06-21,AAR,28166
2025-06-22,AAR,27873
2025-06-23,AAR,38543
2025-06-24,AAR,41227
2025-06-25,AAR,43104
2025-06-26,AAR,42597
2025-06-27,AAR,41129
2025-06-28,AAR,26021
2025-06-29,AAR,27283
2025-06-30,AAR,38466
2025-07-01,AAR,41983
2025-07-02,AAR,44290
2025-07-03,AAR,42904
2025-07-04,AAR,23960
2025-07-05,AAR,23179
2025-07-06,AAR,26944
2025-07-07,AAR,39214
2025-07-08,AAR,42288
2025-07-09,AAR,45132
2025-07-10,AAR,43008
2025-07-11,AAR,42338
2025-07-12,AAR,27698
2025-07-13,AAR,27530
2025-07-14,AAR,39010
2025-07-15,AAR,42917
2025-07-16,AAR,44891
2025-07-17,AAR,43352
2025-07-18,AAR,42209
2025-07-19,AAR,28090
2025-07-20,AAR,27099
2025-07-21,AAR,39272
2025-07-22,AAR,43313
2025-07-23,AAR,44930
2025-07-24,AAR,43574
2025-07-25,AAR,40952
2025-07-26,AAR,27624
2025-07-27,AAR,25966
2025-07-28,AAR,38491
2025-07-29,AAR,42045
2025-07-30,AAR,43086
2025-07-31,AAR,42155
2025-08-01,AAR,41345
2025-08-02,AAR,28936
2025-08-03,AAR,27902
2025-08-04,AAR,39688
2025-08-05,AAR,44101
2025-08-06,AAR,44869
2025-08-07,AAR,43838
2025-08-08,AAR,41991
2025-08-09,AAR,28414
2025-08-10,AAR,27679
2025-08-11,AAR,38985
2025-08-12,AAR,43664
2025-08-13,AAR,44349
2025-08-14,AAR,43367
2025-08-15,AAR,41588
2025-08-16,AAR,28833
2025-08-17,AAR,27882
2025-08-18,AAR,38413
2025-08-19,AAR,41917
2025-08-20,AAR,42821
2025-08-21,AAR,41317
2025-08-22,AAR,40155
2025-08-23,AAR,27407
2025-08-24,AAR,26911
2025-08-25,AAR,37653
2025-08-26,AAR,41461
2025-08-27,AAR,43498
2025-08-28,AAR,42332
2025-08-29,AAR,40464
2025-08-30,AAR,27458
2025-08-31,AAR,28459
2025-09-01,AAR,17488
2025-09-02,AAR,41991
2025-09-03,AAR,46061
2025-09-04,AAR,45376
2025-09-05,AAR,43782
2025-09-06,AAR,27218
2025-09-07,AAR,28255
2025-09-08,AAR,41777
2025-09-09,AAR,45766
2025-09-10,AAR,46875
2025-09-11,AAR,45113
2025-09-12,AAR,44800
2025-09-13,AAR,29120
2025-09-14,AAR,29323
2025-09-15,AAR,41693
2025-09-16,AAR,46067
2025-09-17,AAR,46498
2025-09-18,AAR,46174
2025-09-19,AAR,44232
2025-09-20,AAR,28263
2025-09-21,AAR,28507
2025-09-22,AAR,40106
2025-09-23,AAR,39820
2025-09-24,AAR,41928
2025-09-25,AAR,43591
2025-09-26,AAR,43185
2025-09-27,AAR,27542
2025-09-28,AAR,28439
2025-09-29,AAR,41836
2025-09-30,AAR,45235
2025-10-01,AAR,46020
2025-10-02,AAR,40497
2025-10-03,AAR,44933
2025-10-04,AAR,29130
2025-10-05,AAR,29332
2025-10-06,AAR,42251
2025-10-07,AAR,44898
2025-10-08,AAR,45158
2025-10-09,AAR,46236
2025-10-10,AAR,44822
2025-10-11,AAR,28513
2025-10-12,AAR,23732
2025-10-13,AAR,27812
2025-10-14,AAR,42716
2025-10-15,AAR,46081
2025-10-16,AAR,46342
2025-10-17,AAR,44786
2025-10-18,AAR,28890
2025-10-19,AAR,29387
2025-10-20,AAR,40468
2025-10-21,AAR,46279
2025-10-22,AAR,47380
2025-10-23,AAR,46401
2025-10-24,AAR,44360
2025-10-25,AAR,29197
2025-10-26,AAR,29588
2025-10-27,AAR,41385
2025-10-28,AAR,45787
2025-10-29,AAR,47416
2025-10-30,AAR,44144
2025-10-31,AAR,43132
2025-11-01,AAR,28093
2025-11-02,AAR,25958
2025-11-03,AAR,43099
2025-11-04,AAR,43413
2025-11-05,AAR,47577
2025-11-06,AAR,46597
2025-11-07,AAR,44889
2025-11-08,AAR,28928
2025-11-09,AAR,28414
2025-11-10,AAR,42668
2025-11-11,AAR,37343
2025-11-12,AAR,48814
2025-11-13,AAR,48365
2025-11-14,AAR,45674
2025-11-15,AAR,29345
2025-11-16,AAR,29190
2025-11-17,AAR,43573
2025-11-18,AAR,47836
2025-11-19,AAR,49261
2025-11-20,AAR,48100
2025-11-21,AAR,46310
2025-11-22,AAR,28732
2025-11-23,AAR,29629
2025-11-24,AAR,43753
2025-11-25,AAR,46923
2025-11-26,AAR,42124
2025-11-27,AAR,31998
2025-11-28,AAR,23232
2025-11-29,AAR,23215
2025-11-30,AAR,25621
2025-12-01,AAR,43282
2025-12-02,AAR,44343
2025-12-03,AAR,48995
2025-12-04,AAR,47977
2025-12-05,AAR,45693
2025-12-06,AAR,29625
2025-12-07,AAR,30064
2025-12-08,AAR,44073
2025-12-09,AAR,47915
2025-12-10,AAR,48763
2025-12-11,AAR,47771
2025-12-12,AAR,46724
2025-12-13,AAR,29814
2025-12-14,AAR,25999
2025-12-15,AAR,41911
2025-12-16,AAR,46871
2025-12-17,AAR,49815
2025-12-18,AAR,49193
2025-12-19,AAR,44942
2025-12-20,AAR,30138
2025-12-21,AAR,31036
2025-12-22,AAR,42652
2025-12-23,AAR,41705
2025-12-24,AAR,35738
2025-12-25,AAR,22310
2025-12-26,AAR,27702
2025-12-27,AAR,16279
2025-12-28,AAR,22732
2025-12-29,AAR,37707
2025-12-30,AAR,40464
2025-12-31,AAR,38585
2026-01-01,AAR,14441
2026-01-02,AAR,33207
2026-01-03,AAR,24956
2026-01-04,AAR,27839
2026-01-05,AAR,42609
2026-01-06,AAR,45834
2026-01-07,AAR,47258
2026-01-08,AAR,46662
2026-01-09,AAR,44891
2026-01-10,AAR,26074
2026-01-11,AAR,28246
2026-01-12,AAR,42819
2026-01-13,AAR,46618
2026-01-14,AAR,48298
2026-01-15,AAR,45600
2026-01-16,AAR,44701
2026-01-17,AAR,25898
2026-01-18,AAR,25820
2026-01-19,AAR,25086
2026-01-20,AAR,45009
2026-01-21,AAR,47748
2026-01-22,AAR,47855
2026-01-23,AAR,45077
2026-01-24,AAR,23866
2026-01-25,AAR,8401
2026-01-26,AAR,15007
2026-01-27,AAR,36154
2026-01-28,AAR,43338
2026-01-29,AAR,42979
2026-01-30,AAR,43571
2026-01-31,AAR,25626
2026-02-01,AAR,23002
2026-02-02,AAR,43047
2026-02-03,AAR,48235
2026-02-04,AAR,49579
2026-02-05,AAR,47826
2026-02-06,AAR,46859
2026-02-07,AAR,23563
2026-02-08,AAR,22967
2026-02-09,AAR,42126
2026-02-10,AAR,47006
2026-02-11,AAR,50053
2026-02-12,AAR,47865
2026-02-13,AAR,47055
2026-02-14,AAR,29123
2026-02-15,AAR,28498
2026-02-16,AAR,24970
2026-02-17,AAR,45265
2026-02-18,AAR,47110
2026-02-19,AAR,46003
2026-02-20,AAR,43085
2026-02-21,AAR,29438
2026-02-22,AAR,21783
2026-02-23,AAR,14355
2026-02-24,AAR,25054
2026-02-25,AAR,42319
2026-02-26,AAR,45069
2026-02-27,AAR,47326
2026-02-28,AAR,30477
2026-03-01,AAR,27986
2026-03-02,AAR,44302
2026-03-03,AAR,47579
2026-03-04,AAR,50528
2026-03-05,AAR,47969
2026-03-06,AAR,47619
2026-03-07,AAR,30093
2026-03-08,AAR,31053
2026-03-09,AAR,45175
2026-03-10,AAR,49773
2026-03-11,AAR,50810
2026-03-12,AAR,48958
2026-03-13,AAR,47270
2026-03-14,AAR,30899
2026-03-15,AAR,29818
2026-03-16,AAR,43491
2026-03-17,AAR,48561
2026-03-18,AAR,50031
2026-03-19,AAR,48465
2026-03-20,AAR,45320
2026-03-21,AAR,29424
2026-03-22,AAR,29741
2026-03-23,AAR,43326
2026-03-24,AAR,48170
2026-03-25,AAR,49877
2026-03-26,AAR,49422
2026-03-27,AAR,46350
2026-03-28,AAR,29859
2026-03-29,AAR,31135
2026-03-30,AAR,43437
2026-03-31,AAR,47728
2026-04-01,AAR,49070
2026-04-02,AAR,45303
2026-04-03,AAR,41964
2026-04-04,AAR,29151
2026-04-05,AAR,32321
2026-04-06,AAR,40038
2026-04-07,AAR,45336
2026-04-08,AAR,46167
2026-04-09,AAR,45482
2026-04-10,AAR,45710
2026-04-11,AAR,30588
2026-04-12,AAR,30388
2026-04-13,AAR,44761
2026-04-14,AAR,50417
2026-04-15,AAR,51392
2026-04-16,AAR,49769
2022-01-01,BT,499757
2022-01-02,BT,626163
2022-01-03,BT,694958
2022-01-04,BT,735904
2022-01-05,BT,711791
2022-01-06,BT,782852
2022-01-07,BT,562835
2022-01-08,BT,643474
2022-01-09,BT,569609
2022-01-10,BT,765513
2022-01-11,BT,756288
2022-01-12,BT,787829
2022-01-13,BT,824338
2022-01-14,BT,869815
2022-01-15,BT,705503
2022-01-16,BT,623464
2022-01-17,BT,651716
2022-01-18,BT,818509
2022-01-19,BT,832838
2022-01-20,BT,769646
2022-01-21,BT,867194
2022-01-22,BT,737812
2022-01-23,BT,687231
2022-01-24,BT,795086
2022-01-25,BT,820013
2022-01-26,BT,837062
2022-01-27,BT,872809
2022-01-28,BT,869982
2022-01-29,BT,175153
2022-01-30,BT,508250
2022-01-31,BT,780818
2022-02-01,BT,807457
2022-02-02,BT,850217
2022-02-03,BT,856424
2022-02-04,BT,783827
2022-02-05,BT,777501
2022-02-06,BT,746914
2022-02-07,BT,812233
2022-02-08,BT,854542
2022-02-09,BT,871206
2022-02-10,BT,909096
2022-02-11,BT,942501
2022-02-12,BT,870106
2022-02-13,BT,657087
2022-02-14,BT,866856
2022-02-15,BT,878210
2022-02-16,BT,879005
2022-02-17,BT,914714
2022-02-18,BT,951358
2022-02-19,BT,815513
2022-02-20,BT,771043
2022-02-21,BT,818941
2022-02-22,BT,850497
2022-02-23,BT,895786
2022-02-24,BT,915117
2022-02-25,BT,797593
2022-02-26,BT,849716
2022-02-27,BT,804598
2022-02-28,BT,862259
2022-03-01,BT,876569
2022-03-02,BT,899781
2022-03-03,BT,926783
2022-03-04,BT,961106
2022-03-05,BT,867876
2022-03-06,BT,789754
2022-03-07,BT,864299
2022-03-08,BT,897362
2022-03-09,BT,835746
2022-03-10,BT,948773
2022-03-11,BT,990070
2022-03-12,BT,671669
2022-03-13,BT,794706
2022-03-14,BT,882934
2022-03-15,BT,909941
2022-03-16,BT,917605
2022-03-17,BT,893127
2022-03-18,BT,981768
2022-03-19,BT,875244
2022-03-20,BT,881977
2022-03-21,BT,883735
2022-03-22,BT,894131
2022-03-23,BT,894741
2022-03-24,BT,904173
2022-03-25,BT,970985
2022-03-26,BT,877816
2022-03-27,BT,832550
2022-03-28,BT,871384
2022-03-29,BT,889455
2022-03-30,BT,916351
2022-03-31,BT,944890
2022-04-01,BT,976037
2022-04-02,BT,896424
2022-04-03,BT,792710
2022-04-04,BT,902607
2022-04-05,BT,908321
2022-04-06,BT,893879
2022-04-07,BT,904982
2022-04-08,BT,1001814
2022-04-09,BT,900306
2022-04-10,BT,852451
2022-04-11,BT,904713
2022-04-12,BT,939901
2022-04-13,BT,953204
2022-04-14,BT,986192
2022-04-15,BT,976485
2022-04-16,BT,887976
2022-04-17,BT,847553
2022-04-18,BT,904416
2022-04-19,BT,898329
2022-04-20,BT,945766
2022-04-21,BT,923401
2022-04-22,BT,938923
2022-04-23,BT,910229
2022-04-24,BT,877831
2022-04-25,BT,887314
2022-04-26,BT,901009
2022-04-27,BT,938124
2022-04-28,BT,972482
2022-04-29,BT,1005265
2022-04-30,BT,945852
2022-05-01,BT,862097
2022-05-02,BT,886528
2022-05-03,BT,933396
2022-05-04,BT,925182
2022-05-05,BT,986486
2022-05-06,BT,957636
2022-05-07,BT,843628
2022-05-08,BT,893775
2022-05-09,BT,920508
2022-05-10,BT,936853
2022-05-11,BT,951909
2022-05-12,BT,984799
2022-05-13,BT,1001973
2022-05-14,BT,921216
2022-05-15,BT,911186
2022-05-16,BT,901887
2022-05-17,BT,954976
2022-05-18,BT,985992
2022-05-19,BT,986913
2022-05-20,BT,1015453
2022-05-21,BT,986370
2022-05-22,BT,922608
2022-05-23,BT,947348
2022-05-24,BT,945831
2022-05-25,BT,963168
2022-05-26,BT,1005411
2022-05-27,BT,979279
2022-05-28,BT,835815
2022-05-29,BT,893856
2022-05-30,BT,841659
2022-05-31,BT,971866
2022-06-01,BT,947288
2022-06-02,BT,962810
2022-06-03,BT,1005636
2022-06-04,BT,959738
2022-06-05,BT,887504
2022-06-06,BT,895917
2022-06-07,BT,944223
2022-06-08,BT,962199
2022-06-09,BT,978649
2022-06-10,BT,1031830
2022-06-11,BT,964587
2022-06-12,BT,886355
2022-06-13,BT,947035
2022-06-14,BT,957954
2022-06-15,BT,979083
2022-06-16,BT,997575
2022-06-17,BT,1040063
2022-06-18,BT,990282
2022-06-19,BT,948850
2022-06-20,BT,945254
2022-06-21,BT,955506
2022-06-22,BT,940715
2022-06-23,BT,1007745
2022-06-24,BT,1038953
2022-06-25,BT,997542
2022-06-26,BT,965214
2022-06-27,BT,931830
2022-06-28,BT,964114
2022-06-29,BT,982600
2022-06-30,BT,1016153
2022-07-01,BT,1002264
2022-07-02,BT,826242
2022-07-03,BT,847916
2022-07-04,BT,774919
2022-07-05,BT,929050
2022-07-06,BT,921175
2022-07-07,BT,950059
2022-07-08,BT,952918
2022-07-09,BT,920380
2022-07-10,BT,923563
2022-07-11,BT,917153
2022-07-12,BT,916624
2022-07-13,BT,947694
2022-07-14,BT,981268
2022-07-15,BT,997636
2022-07-16,BT,942248
2022-07-17,BT,902737
2022-07-18,BT,880836
2022-07-19,BT,935755
2022-07-20,BT,948736
2022-07-21,BT,957980
2022-07-22,BT,996410
2022-07-23,BT,949126
2022-07-24,BT,911373
2022-07-25,BT,896490
2022-07-26,BT,945428
2022-07-27,BT,961077
2022-07-28,BT,977651
2022-07-29,BT,983238
2022-07-30,BT,957931
2022-07-31,BT,932337
2022-08-01,BT,907827
2022-08-02,BT,922437
2022-08-03,BT,950670
2022-08-04,BT,980062
2022-08-05,BT,979699
2022-08-06,BT,947549
2022-08-07,BT,884982
2022-08-08,BT,929797
2022-08-09,BT,925908
2022-08-10,BT,952184
2022-08-11,BT,970557
2022-08-12,BT,1000198
2022-08-13,BT,956654
2022-08-14,BT,934389
2022-08-15,BT,924732
2022-08-16,BT,923202
2022-08-17,BT,938763
2022-08-18,BT,986106
2022-08-19,BT,999070
2022-08-20,BT,955696
2022-08-21,BT,920731
2022-08-22,BT,887585
2022-08-23,BT,924807
2022-08-24,BT,950511
2022-08-25,BT,984695
2022-08-26,BT,971687
2022-08-27,BT,980598
2022-08-28,BT,943031
2022-08-29,BT,930336
2022-08-30,BT,937492
2022-08-31,BT,976058
2022-09-01,BT,1001466
2022-09-02,BT,1009748
2022-09-03,BT,927053
2022-09-04,BT,904281
2022-09-05,BT,803633
2022-09-06,BT,896024
2022-09-07,BT,942846
2022-09-08,BT,969986
2022-09-09,BT,1012814
2022-09-10,BT,985186
2022-09-11,BT,864946
2022-09-12,BT,928870
2022-09-13,BT,924596
2022-09-14,BT,958550
2022-09-15,BT,985596
2022-09-16,BT,1018958
2022-09-17,BT,973972
2022-09-18,BT,952111
2022-09-19,BT,913368
2022-09-20,BT,933900
2022-09-21,BT,949862
2022-09-22,BT,942560
2022-09-23,BT,1006255
2022-09-24,BT,969371
2022-09-25,BT,881947
2022-09-26,BT,875706
2022-09-27,BT,889945
2022-09-28,BT,934551
2022-09-29,BT,963946
2022-09-30,BT,1001614
2022-10-01,BT,823414
2022-10-02,BT,796062
2022-10-03,BT,884279
2022-10-04,BT,837110
2022-10-05,BT,819307
2022-10-06,BT,985944
2022-10-07,BT,1022910
2022-10-08,BT,968165
2022-10-09,BT,913948
2022-10-10,BT,847978
2022-10-11,BT,903121
2022-10-12,BT,949567
2022-10-13,BT,938635
2022-10-14,BT,1004461
2022-10-15,BT,967900
2022-10-16,BT,901946
2022-10-17,BT,864001
2022-10-18,BT,898424
2022-10-19,BT,942343
2022-10-20,BT,974568
2022-10-21,BT,1001944
2022-10-22,BT,974020
2022-10-23,BT,874757
2022-10-24,BT,890995
2022-10-25,BT,907328
2022-10-26,BT,935935
2022-10-27,BT,975470
2022-10-28,BT,996162
2022-10-29,BT,952084
2022-10-30,BT,905820
2022-10-31,BT,865933
2022-11-01,BT,915166
2022-11-02,BT,923006
2022-11-03,BT,945430
2022-11-04,BT,979007
2022-11-05,BT,943182
2022-11-06,BT,776918
2022-11-07,BT,905434
2022-11-08,BT,892069
2022-11-09,BT,925217
2022-11-10,BT,980730
2022-11-11,BT,873263
2022-11-12,BT,891655
2022-11-13,BT,862586
2022-11-14,BT,893380
2022-11-15,BT,907032
2022-11-16,BT,916270
2022-11-17,BT,966718
2022-11-18,BT,985239
2022-11-19,BT,932718
2022-11-20,BT,833468
2022-11-21,BT,900276
2022-11-22,BT,986860
2022-11-23,BT,987510
2022-11-24,BT,861586
2022-11-25,BT,768844
2022-11-26,BT,855586
2022-11-27,BT,817212
2022-11-28,BT,908669
2022-11-29,BT,894717
2022-11-30,BT,861393
2022-12-01,BT,935192
2022-12-02,BT,936922
2022-12-03,BT,818524
2022-12-04,BT,806711
2022-12-05,BT,877396
2022-12-06,BT,881978
2022-12-07,BT,902541
2022-12-08,BT,951837
2022-12-09,BT,967823
2022-12-10,BT,902924
2022-12-11,BT,780359
2022-12-12,BT,879951
2022-12-13,BT,911982
2022-12-14,BT,944777
2022-12-15,BT,935757
2022-12-16,BT,920830
2022-12-17,BT,936674
2022-12-18,BT,845630
2022-12-19,BT,890263
2022-12-20,BT,927027
2022-12-21,BT,957512
2022-12-22,BT,940403
2022-12-23,BT,816096
2022-12-24,BT,748638
2022-12-25,BT,732924
2022-12-26,BT,767127
2022-12-27,BT,885227
2022-12-28,BT,895059
2022-12-29,BT,919855
2022-12-30,BT,930119
2022-12-31,BT,688653
2023-01-01,BT,739832
2023-01-02,BT,695181
2023-01-03,BT,818603
2023-01-04,BT,843875
2023-01-05,BT,864461
2023-01-06,BT,878051
2023-01-07,BT,811276
2023-01-08,BT,742022
2023-01-09,BT,832659
2023-01-10,BT,863402
2023-01-11,BT,867649
2023-01-12,BT,885122
2023-01-13,BT,926298
2023-01-14,BT,820548
2023-01-15,BT,760062
2023-01-16,BT,815207
2023-01-17,BT,874293
2023-01-18,BT,881030
2023-01-19,BT,865972
2023-01-20,BT,918497
2023-01-21,BT,829548
2023-01-22,BT,746681
2023-01-23,BT,812462
2023-01-24,BT,867402
2023-01-25,BT,818572
2023-01-26,BT,894362
2023-01-27,BT,923980
2023-01-28,BT,844952
2023-01-29,BT,767359
2023-01-30,BT,855064
2023-01-31,BT,856512
2023-02-01,BT,872149
2023-02-02,BT,898391
2023-02-03,BT,891051
2023-02-04,BT,739636
2023-02-05,BT,761094
2023-02-06,BT,852589
2023-02-07,BT,871447
2023-02-08,BT,888483
2023-02-09,BT,912777
2023-02-10,BT,951629
2023-02-11,BT,868299
2023-02-12,BT,751947
2023-02-13,BT,858301
2023-02-14,BT,901909
2023-02-15,BT,908598
2023-02-16,BT,919686
2023-02-17,BT,940247
2023-02-18,BT,863499
2023-02-19,BT,787041
2023-02-20,BT,812364
2023-02-21,BT,867500
2023-02-22,BT,873583
2023-02-23,BT,910017
2023-02-24,BT,931517
2023-02-25,BT,834300
2023-02-26,BT,810038
2023-02-27,BT,858126
2023-02-28,BT,754778
2023-03-01,BT,905202
2023-03-02,BT,938334
2023-03-03,BT,937815
2023-03-04,BT,847470
2023-03-05,BT,833993
2023-03-06,BT,879007
2023-03-07,BT,890482
2023-03-08,BT,921778
2023-03-09,BT,947895
2023-03-10,BT,968598
2023-03-11,BT,844597
2023-03-12,BT,835281
2023-03-13,BT,856102
2023-03-14,BT,778145
2023-03-15,BT,920214
2023-03-16,BT,979778
2023-03-17,BT,968504
2023-03-18,BT,926819
2023-03-19,BT,882846
2023-03-20,BT,899348
2023-03-21,BT,922043
2023-03-22,BT,923517
2023-03-23,BT,937995
2023-03-24,BT,962444
2023-03-25,BT,833067
2023-03-26,BT,874244
2023-03-27,BT,888364
2023-03-28,BT,898266
2023-03-29,BT,926369
2023-03-30,BT,961724
2023-03-31,BT,981946
2023-04-01,BT,859055
2023-04-02,BT,861110
2023-04-03,BT,905182
2023-04-04,BT,916790
